# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 34.615, 50.856 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Tehran, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Tehran", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "34.6146", "lon": "50.856", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1000", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-17 06:00,2019-01-17 09:30,409.327,0.296,0.169,10.921
2019-01-17 07:00,2019-01-17 10:30,421.578,0.276,0.206,12.193
2019-01-17 08:00,2019-01-17 11:30,478.877,0.341,0.213,13.055
2019-01-17 09:00,2019-01-17 12:30,446.015,0.306,0.207,13.303
2019-01-17 10:00,2019-01-17 13:30,424.497,0.313,0.175,12.982
2019-01-17 11:00,2019-01-17 14:30,368.035,0.291,0.127,11.672
2019-01-17 12:00,2019-01-17 15:30,182.679,0.129,0.081,9.273
2019-01-17 13:00,2019-01-17 16:30,14.983,0.015,0.013,6.633
2019-01-17 14:00,2019-01-17 17:30,0,0,0,4.972
2019-01-17 15:00,2019-01-17 18:30,0,0,0,3.947
2019-01-17 16:00,2019-01-17 19:30,0,0,0,3.260
2019-01-17 17:00,2019-01-17 20:30,0,0,0,2.813
2019-01-17 18:00,2019-01-17 21:30,0,0,0,2.445
2019-01-17 19:00,2019-01-17 22:30,0,0,0,2.080
2019-01-17 20:00,2019-01-17 23:30,0,0,0,1.736
2019-01-17 21:00,2019-01-18 00:30,0,0,0,1.270
2019-01-17 22:00,2019-01-18 01:30,0,0,0,0.950
2019-01-17 23:00,2019-01-18 02:30,0,0,0,0.533
2019-01-18 00:00,2019-01-18 03:30,0,0,0,0.286
2019-01-18 01:00,2019-01-18 04:30,0,0,0,0.144
2019-01-18 02:00,2019-01-18 05:30,0,0,0,-0.156
2019-01-18 03:00,2019-01-18 06:30,1.197,0.003,0.005,-0.483
2019-01-18 04:00,2019-01-18 07:30,179.647,0.136,0.064,1.443
2019-01-18 05:00,2019-01-18 08:30,415.341,0.356,0.099,3.539
2019-01-18 06:00,2019-01-18 09:30,543.225,0.482,0.125,4.763
2019-01-18 07:00,2019-01-18 10:30,627.899,0.575,0.140,5.491
2019-01-18 08:00,2019-01-18 11:30,664.818,0.622,0.143,6.016
2019-01-18 09:00,2019-01-18 12:30,648.049,0.607,0.138,6.379
2019-01-18 10:00,2019-01-18 13:30,553.240,0.492,0.132,6.407
2019-01-18 11:00,2019-01-18 14:30,390.141,0.313,0.119,5.988
2019-01-18 12:00,2019-01-18 15:30,174.539,0.116,0.081,5.052
2019-01-18 13:00,2019-01-18 16:30,13.455,0.012,0.013,2.496
2019-01-18 14:00,2019-01-18 17:30,0,0,0,0.860
2019-01-18 15:00,2019-01-18 18:30,0,0,0,0.054
2019-01-18 16:00,2019-01-18 19:30,0,0,0,-0.711
2019-01-18 17:00,2019-01-18 20:30,0,0,0,-1.366
2019-01-18 18:00,2019-01-18 21:30,0,0,0,-1.995
2019-01-18 19:00,2019-01-18 22:30,0,0,0,-2.522
2019-01-18 20:00,2019-01-18 23:30,0,0,0,-2.854
2019-01-18 21:00,2019-01-19 00:30,0,0,0,-2.688
2019-01-18 22:00,2019-01-19 01:30,0,0,0,-2.240
2019-01-18 23:00,2019-01-19 02:30,0,0,0,-2.077
2019-01-19 00:00,2019-01-19 03:30,0,0,0,-1.967
2019-01-19 01:00,2019-01-19 04:30,0,0,0,-1.881
2019-01-19 02:00,2019-01-19 05:30,0,0,0,-1.933
2019-01-19 03:00,2019-01-19 06:30,0.959,0.003,0.005,-2.374
2019-01-19 04:00,2019-01-19 07:30,158.624,0.111,0.066,-0.616
2019-01-19 05:00,2019-01-19 08:30,396.594,0.326,0.104,1.351
2019-01-19 06:00,2019-01-19 09:30,590.728,0.548,0.111,2.830
2019-01-19 07:00,2019-01-19 10:30,671.499,0.642,0.123,4.031
2019-01-19 08:00,2019-01-19 11:30,692.927,0.667,0.131,4.965
2019-01-19 09:00,2019-01-19 12:30,659.696,0.625,0.131,5.511
2019-01-19 10:00,2019-01-19 13:30,595.436,0.559,0.116,5.705
2019-01-19 11:00,2019-01-19 14:30,461.457,0.416,0.096,5.502
2019-01-19 12:00,2019-01-19 15:30,254.076,0.212,0.069,4.774
2019-01-19 13:00,2019-01-19 16:30,27.050,0.027,0.014,1.512
2019-01-19 14:00,2019-01-19 17:30,0,0,0,-0.468
2019-01-19 15:00,2019-01-19 18:30,0,0,0,-1.120
2019-01-19 16:00,2019-01-19 19:30,0,0,0,-1.565
2019-01-19 17:00,2019-01-19 20:30,0,0,0,-1.813
2019-01-19 18:00,2019-01-19 21:30,0,0,0,-1.945
2019-01-19 19:00,2019-01-19 22:30,0,0,0,-1.989
2019-01-19 20:00,2019-01-19 23:30,0,0,0,-2.044
2019-01-19 21:00,2019-01-20 00:30,0,0,0,-2.187
2019-01-19 22:00,2019-01-20 01:30,0,0,0,-2.378
2019-01-19 23:00,2019-01-20 02:30,0,0,0,-2.601
2019-01-20 00:00,2019-01-20 03:30,0,0,0,-2.808
2019-01-20 01:00,2019-01-20 04:30,0,0,0,-2.992
2019-01-20 02:00,2019-01-20 05:30,0,0,0,-3.089
2019-01-20 03:00,2019-01-20 06:30,7.035,0.011,0.005,-3.155
2019-01-20 04:00,2019-01-20 07:30,316.529,0.296,0.044,-0.687
2019-01-20 05:00,2019-01-20 08:30,560.151,0.566,0.054,2.387
2019-01-20 06:00,2019-01-20 09:30,718.773,0.772,0.060,5.004
2019-01-20 07:00,2019-01-20 10:30,804.093,0.896,0.066,6.816
2019-01-20 08:00,2019-01-20 11:30,830.158,0.939,0.069,8.101
2019-01-20 09:00,2019-01-20 12:30,802.291,0.903,0.067,8.895
2019-01-20 10:00,2019-01-20 13:30,722.126,0.795,0.062,9.190
2019-01-20 11:00,2019-01-20 14:30,566.862,0.594,0.056,8.909
2019-01-20 12:00,2019-01-20 15:30,326.485,0.316,0.047,7.524
2019-01-20 13:00,2019-01-20 16:30,42.267,0.046,0.013,3.973
2019-01-20 14:00,2019-01-20 17:30,0,0,0,3.034
2019-01-20 15:00,2019-01-20 18:30,0,0,0,2.693
2019-01-20 16:00,2019-01-20 19:30,0,0,0,2.268
2019-01-20 17:00,2019-01-20 20:30,0,0,0,1.489
2019-01-20 18:00,2019-01-20 21:30,0,0,0,0.771
2019-01-20 19:00,2019-01-20 22:30,0,0,0,0.073
2019-01-20 20:00,2019-01-20 23:30,0,0,0,-0.822
2019-01-20 21:00,2019-01-21 00:30,0,0,0,-1.657
2019-01-20 22:00,2019-01-21 01:30,0,0,0,-2.155
2019-01-20 23:00,2019-01-21 02:30,0,0,0,-2.367
2019-01-21 00:00,2019-01-21 03:30,0,0,0,-2.535
2019-01-21 01:00,2019-01-21 04:30,0,0,0,-2.665
2019-01-21 02:00,2019-01-21 05:30,0,0,0,-2.809
2019-01-21 03:00,2019-01-21 06:30,6.964,0.011,0.006,-2.885
2019-01-21 04:00,2019-01-21 07:30,303.808,0.280,0.047,0.002
2019-01-21 05:00,2019-01-21 08:30,547.243,0.549,0.058,3.274
2019-01-21 06:00,2019-01-21 09:30,700.181,0.745,0.066,5.766
2019-01-21 07:00,2019-01-21 10:30,791.184,0.877,0.070,7.557
2019-01-21 08:00,2019-01-21 11:30,820.909,0.927,0.072,8.915
2019-01-21 09:00,2019-01-21 12:30,795.452,0.896,0.070,9.771
2019-01-21 10:00,2019-01-21 13:30,707.207,0.774,0.066,10.083
2019-01-21 11:00,2019-01-21 14:30,550.043,0.571,0.061,9.799
2019-01-21 12:00,2019-01-21 15:30,314.026,0.300,0.051,8.292
2019-01-21 13:00,2019-01-21 16:30,40.920,0.044,0.014,4.201
2019-01-21 14:00,2019-01-21 17:30,0,0,0,2.158
2019-01-21 15:00,2019-01-21 18:30,0,0,0,1.270
2019-01-21 16:00,2019-01-21 19:30,0,0,0,0.656
2019-01-21 17:00,2019-01-21 20:30,0,0,0,0.493
2019-01-21 18:00,2019-01-21 21:30,0,0,0,1.006
2019-01-21 19:00,2019-01-21 22:30,0,0,0,1.392
2019-01-21 20:00,2019-01-21 23:30,0,0,0,1.027
2019-01-21 21:00,2019-01-22 00:30,0,0,0,0.594
2019-01-21 22:00,2019-01-22 01:30,0,0,0,0.131
2019-01-21 23:00,2019-01-22 02:30,0,0,0,-0.456
2019-01-22 00:00,2019-01-22 03:30,0,0,0,-0.952
2019-01-22 01:00,2019-01-22 04:30,0,0,0,-1.378
2019-01-22 02:00,2019-01-22 05:30,0,0,0,-1.579
2019-01-22 03:00,2019-01-22 06:30,6.723,0.010,0.006,-1.450
2019-01-22 04:00,2019-01-22 07:30,243.209,0.209,0.057,1.493
2019-01-22 05:00,2019-01-22 08:30,466.623,0.437,0.080,4.785
2019-01-22 06:00,2019-01-22 09:30,645.887,0.665,0.082,7.738
2019-01-22 07:00,2019-01-22 10:30,756.751,0.831,0.080,10.003
2019-01-22 08:00,2019-01-22 11:30,799.768,0.905,0.077,11.444
2019-01-22 09:00,2019-01-22 12:30,783.232,0.890,0.073,12.320
2019-01-22 10:00,2019-01-22 13:30,692.021,0.762,0.070,12.682
2019-01-22 11:00,2019-01-22 14:30,550.528,0.581,0.061,12.475
2019-01-22 12:00,2019-01-22 15:30,323.660,0.316,0.050,10.869
2019-01-22 13:00,2019-01-22 16:30,48.761,0.053,0.014,7.104
2019-01-22 14:00,2019-01-22 17:30,0,0,0,5.686
2019-01-22 15:00,2019-01-22 18:30,0,0,0,4.397
2019-01-22 16:00,2019-01-22 19:30,0,0,0,2.898
2019-01-22 17:00,2019-01-22 20:30,0,0,0,1.625
2019-01-22 18:00,2019-01-22 21:30,0,0,0,0.797
2019-01-22 19:00,2019-01-22 22:30,0,0,0,0.357
2019-01-22 20:00,2019-01-22 23:30,0,0,0,0.051
2019-01-22 21:00,2019-01-23 00:30,0,0,0,-0.243
2019-01-22 22:00,2019-01-23 01:30,0,0,0,-0.558
2019-01-22 23:00,2019-01-23 02:30,0,0,0,-0.824
2019-01-23 00:00,2019-01-23 03:30,0,0,0,-0.883
2019-01-23 01:00,2019-01-23 04:30,0,0,0,-1.178
2019-01-23 02:00,2019-01-23 05:30,0,0,0,-1.514
2019-01-23 03:00,2019-01-23 06:30,9.090,0.013,0.007,-1.539
2019-01-23 04:00,2019-01-23 07:30,313.574,0.294,0.046,1.939
2019-01-23 05:00,2019-01-23 08:30,550.572,0.562,0.056,5.408
2019-01-23 06:00,2019-01-23 09:30,712.000,0.777,0.061,8.129
2019-01-23 07:00,2019-01-23 10:30,799.634,0.907,0.066,9.860
2019-01-23 08:00,2019-01-23 11:30,828.371,0.955,0.068,10.990
2019-01-23 09:00,2019-01-23 12:30,800.438,0.917,0.067,11.586
2019-01-23 10:00,2019-01-23 13:30,713.628,0.795,0.063,11.762
2019-01-23 11:00,2019-01-23 14:30,560.095,0.593,0.058,11.478
2019-01-23 12:00,2019-01-23 15:30,326.662,0.320,0.049,10.396
2019-01-23 13:00,2019-01-23 16:30,50.198,0.054,0.014,7.349
2019-01-23 14:00,2019-01-23 17:30,0,0,0,5.804
2019-01-23 15:00,2019-01-23 18:30,0,0,0,4.737
2019-01-23 16:00,2019-01-23 19:30,0,0,0,3.877
2019-01-23 17:00,2019-01-23 20:30,0,0,0,3.346
2019-01-23 18:00,2019-01-23 21:30,0,0,0,3.068
2019-01-23 19:00,2019-01-23 22:30,0,0,0,2.789
2019-01-23 20:00,2019-01-23 23:30,0,0,0,2.188
2019-01-23 21:00,2019-01-24 00:30,0,0,0,1.486
2019-01-23 22:00,2019-01-24 01:30,0,0,0,0.950
2019-01-23 23:00,2019-01-24 02:30,0,0,0,0.577
2019-01-24 00:00,2019-01-24 03:30,0,0,0,0.358
2019-01-24 01:00,2019-01-24 04:30,0,0,0,0.197
2019-01-24 02:00,2019-01-24 05:30,0,0,0,0.126
2019-01-24 03:00,2019-01-24 06:30,11.155,0.015,0.007,0.005
2019-01-24 04:00,2019-01-24 07:30,322.605,0.304,0.045,1.670
2019-01-24 05:00,2019-01-24 08:30,554.931,0.564,0.057,4.448
2019-01-24 06:00,2019-01-24 09:30,707.735,0.764,0.064,7.333
2019-01-24 07:00,2019-01-24 10:30,793.311,0.893,0.069,9.583
2019-01-24 08:00,2019-01-24 11:30,821.265,0.941,0.071,10.990
2019-01-24 09:00,2019-01-24 12:30,784.058,0.889,0.072,11.936
2019-01-24 10:00,2019-01-24 13:30,696.080,0.768,0.069,12.437
2019-01-24 11:00,2019-01-24 14:30,543.662,0.570,0.063,12.367
2019-01-24 12:00,2019-01-24 15:30,313.907,0.303,0.053,11.349
2019-01-24 13:00,2019-01-24 16:30,48.907,0.052,0.015,7.858
2019-01-24 14:00,2019-01-24 17:30,0,0,0,5.590
2019-01-24 15:00,2019-01-24 18:30,0,0,0,4.273
2019-01-24 16:00,2019-01-24 19:30,0,0,0,3.232
2019-01-24 17:00,2019-01-24 20:30,0,0,0,2.604
2019-01-24 18:00,2019-01-24 21:30,0,0,0,2.383
2019-01-24 19:00,2019-01-24 22:30,0,0,0,2.220
2019-01-24 20:00,2019-01-24 23:30,0,0,0,1.692
2019-01-24 21:00,2019-01-25 00:30,0,0,0,1.033
2019-01-24 22:00,2019-01-25 01:30,0,0,0,0.528
2019-01-24 23:00,2019-01-25 02:30,0,0,0,0.232
2019-01-25 00:00,2019-01-25 03:30,0,0,0,0.112
2019-01-25 01:00,2019-01-25 04:30,0,0,0,0.074
2019-01-25 02:00,2019-01-25 05:30,0,0,0,0.533
2019-01-25 03:00,2019-01-25 06:30,2.084,0.003,0.007,1.038
2019-01-25 04:00,2019-01-25 07:30,104.066,0.051,0.073,3.204
2019-01-25 05:00,2019-01-25 08:30,319.950,0.218,0.137,6.562
2019-01-25 06:00,2019-01-25 09:30,505.211,0.421,0.155,9.852
2019-01-25 07:00,2019-01-25 10:30,565.308,0.475,0.186,12.419
2019-01-25 08:00,2019-01-25 11:30,351.791,0.160,0.242,13.038
2019-01-25 09:00,2019-01-25 12:30,322.644,0.137,0.232,13.435
2019-01-25 10:00,2019-01-25 13:30,489.336,0.395,0.175,14.323
2019-01-25 11:00,2019-01-25 14:30,377.611,0.294,0.141,14.271
2019-01-25 12:00,2019-01-25 15:30,91.800,0.031,0.084,12.126
2019-01-25 13:00,2019-01-25 16:30,5.890,0.003,0.012,8.839
2019-01-25 14:00,2019-01-25 17:30,0,0,0,6.718
2019-01-25 15:00,2019-01-25 18:30,0,0,0,5.546
2019-01-25 16:00,2019-01-25 19:30,0,0,0,4.898
2019-01-25 17:00,2019-01-25 20:30,0,0,0,4.417
2019-01-25 18:00,2019-01-25 21:30,0,0,0,3.953
2019-01-25 19:00,2019-01-25 22:30,0,0,0,3.530
2019-01-25 20:00,2019-01-25 23:30,0,0,0,3.160
2019-01-25 21:00,2019-01-26 00:30,0,0,0,2.757
2019-01-25 22:00,2019-01-26 01:30,0,0,0,2.452
2019-01-25 23:00,2019-01-26 02:30,0,0,0,2.230
2019-01-26 00:00,2019-01-26 03:30,0,0,0,2.032
2019-01-26 01:00,2019-01-26 04:30,0,0,0,1.812
2019-01-26 02:00,2019-01-26 05:30,0,0,0,1.538
2019-01-26 03:00,2019-01-26 06:30,4.227,0.005,0.007,1.411
2019-01-26 04:00,2019-01-26 07:30,183.815,0.137,0.070,4.395
2019-01-26 05:00,2019-01-26 08:30,426.895,0.380,0.098,7.810
2019-01-26 06:00,2019-01-26 09:30,604.135,0.604,0.101,10.958
2019-01-26 07:00,2019-01-26 10:30,707.781,0.754,0.101,12.978
2019-01-26 08:00,2019-01-26 11:30,746.803,0.820,0.099,14.298
2019-01-26 09:00,2019-01-26 12:30,739.617,0.823,0.091,15.247
2019-01-26 10:00,2019-01-26 13:30,650.621,0.700,0.088,15.676
2019-01-26 11:00,2019-01-26 14:30,495.890,0.500,0.082,15.517
2019-01-26 12:00,2019-01-26 15:30,264.091,0.235,0.069,14.111
2019-01-26 13:00,2019-01-26 16:30,34.189,0.033,0.018,11.393
2019-01-26 14:00,2019-01-26 17:30,0,0,0,10.170
2019-01-26 15:00,2019-01-26 18:30,0,0,0,8.855
2019-01-26 16:00,2019-01-26 19:30,0,0,0,6.987
2019-01-26 17:00,2019-01-26 20:30,0,0,0,5.387
2019-01-26 18:00,2019-01-26 21:30,0,0,0,4.369
2019-01-26 19:00,2019-01-26 22:30,0,0,0,3.743
2019-01-26 20:00,2019-01-26 23:30,0,0,0,3.021
2019-01-26 21:00,2019-01-27 00:30,0,0,0,2.474
2019-01-26 22:00,2019-01-27 01:30,0,0,0,2.100
2019-01-26 23:00,2019-01-27 02:30,0,0,0,1.882
2019-01-27 00:00,2019-01-27 03:30,0,0,0,1.901
2019-01-27 01:00,2019-01-27 04:30,0,0,0,1.988
2019-01-27 02:00,2019-01-27 05:30,0,0,0,2.099
2019-01-27 03:00,2019-01-27 06:30,6.706,0.008,0.009,2.350
2019-01-27 04:00,2019-01-27 07:30,238.749,0.195,0.071,5.783
2019-01-27 05:00,2019-01-27 08:30,476.557,0.445,0.095,9.414
2019-01-27 06:00,2019-01-27 09:30,629.535,0.639,0.109,13.230
2019-01-27 07:00,2019-01-27 10:30,617.059,0.582,0.160,15.592
2019-01-27 08:00,2019-01-27 11:30,481.843,0.332,0.236,16.561
2019-01-27 09:00,2019-01-27 12:30,262.869,0.078,0.228,16.456
2019-01-27 10:00,2019-01-27 13:30,169.411,0.030,0.172,15.733
2019-01-27 11:00,2019-01-27 14:30,85.857,0.010,0.100,14.520
2019-01-27 12:00,2019-01-27 15:30,35.223,0.004,0.049,12.959
2019-01-27 13:00,2019-01-27 16:30,3.627,0.002,0.011,11.178
2019-01-27 14:00,2019-01-27 17:30,0,0,0,10.140
2019-01-27 15:00,2019-01-27 18:30,0,0,0,9.862
2019-01-27 16:00,2019-01-27 19:30,0,0,0,9.214
2019-01-27 17:00,2019-01-27 20:30,0,0,0,8.200
2019-01-27 18:00,2019-01-27 21:30,0,0,0,7.607
2019-01-27 19:00,2019-01-27 22:30,0,0,0,7.421
2019-01-27 20:00,2019-01-27 23:30,0,0,0,7.325
2019-01-27 21:00,2019-01-28 00:30,0,0,0,7.240
2019-01-27 22:00,2019-01-28 01:30,0,0,0,7.279
2019-01-27 23:00,2019-01-28 02:30,0,0,0,7.245
2019-01-28 00:00,2019-01-28 03:30,0,0,0,7.120
2019-01-28 01:00,2019-01-28 04:30,0,0,0,7.185
2019-01-28 02:00,2019-01-28 05:30,0,0,0,7.221
2019-01-28 03:00,2019-01-28 06:30,0,0,0.003,7.007
2019-01-28 04:00,2019-01-28 07:30,18.976,0.002,0.031,7.468
2019-01-28 05:00,2019-01-28 08:30,73.468,0.006,0.088,8.931
2019-01-28 06:00,2019-01-28 09:30,141.311,0.013,0.153,10.409
2019-01-28 07:00,2019-01-28 10:30,131.920,0.009,0.149,11.563
2019-01-28 08:00,2019-01-28 11:30,159.811,0.012,0.176,12.919
2019-01-28 09:00,2019-01-28 12:30,142.878,0.010,0.161,13.999
2019-01-28 10:00,2019-01-28 13:30,93.217,0.005,0.112,13.702
2019-01-28 11:00,2019-01-28 14:30,88.288,0.007,0.105,13.509
2019-01-28 12:00,2019-01-28 15:30,29.950,0.002,0.045,11.892
2019-01-28 13:00,2019-01-28 16:30,0.942,0,0.007,10.229
2019-01-28 14:00,2019-01-28 17:30,0,0,0,9.429
2019-01-28 15:00,2019-01-28 18:30,0,0,0,9.401
2019-01-28 16:00,2019-01-28 19:30,0,0,0,9.608
2019-01-28 17:00,2019-01-28 20:30,0,0,0,9.408
2019-01-28 18:00,2019-01-28 21:30,0,0,0,9.151
2019-01-28 19:00,2019-01-28 22:30,0,0,0,8.958
2019-01-28 20:00,2019-01-28 23:30,0,0,0,9.341
2019-01-28 21:00,2019-01-29 00:30,0,0,0,9.727
2019-01-28 22:00,2019-01-29 01:30,0,0,0,9.026
2019-01-28 23:00,2019-01-29 02:30,0,0,0,8.242
2019-01-29 00:00,2019-01-29 03:30,0,0,0,7.497
2019-01-29 01:00,2019-01-29 04:30,0,0,0,6.490
2019-01-29 02:00,2019-01-29 05:30,0,0,0,5.734
2019-01-29 03:00,2019-01-29 06:30,8.790,0.011,0.009,4.785
2019-01-29 04:00,2019-01-29 07:30,308.516,0.290,0.053,7.092
2019-01-29 05:00,2019-01-29 08:30,565.827,0.593,0.058,9.414
2019-01-29 06:00,2019-01-29 09:30,717.765,0.796,0.064,11.091
2019-01-29 07:00,2019-01-29 10:30,799.785,0.916,0.071,12.190
2019-01-29 08:00,2019-01-29 11:30,817.049,0.938,0.078,12.690
2019-01-29 09:00,2019-01-29 12:30,753.664,0.830,0.090,12.612
2019-01-29 10:00,2019-01-29 13:30,613.470,0.615,0.107,12.136
2019-01-29 11:00,2019-01-29 14:30,413.221,0.355,0.115,11.376
2019-01-29 12:00,2019-01-29 15:30,190.716,0.132,0.088,10.266
2019-01-29 13:00,2019-01-29 16:30,25.207,0.021,0.020,8.319
2019-01-29 14:00,2019-01-29 17:30,0,0,0,6.643
2019-01-29 15:00,2019-01-29 18:30,0,0,0,5.886
2019-01-29 16:00,2019-01-29 19:30,0,0,0,5.245
2019-01-29 17:00,2019-01-29 20:30,0,0,0,4.686
2019-01-29 18:00,2019-01-29 21:30,0,0,0,4.147
2019-01-29 19:00,2019-01-29 22:30,0,0,0,3.666
2019-01-29 20:00,2019-01-29 23:30,0,0,0,3.302
2019-01-29 21:00,2019-01-30 00:30,0,0,0,2.907
2019-01-29 22:00,2019-01-30 01:30,0,0,0,2.511
2019-01-29 23:00,2019-01-30 02:30,0,0,0,2.077
2019-01-30 00:00,2019-01-30 03:30,0,0,0,1.673
2019-01-30 01:00,2019-01-30 04:30,0,0,0,1.339
2019-01-30 02:00,2019-01-30 05:30,0,0,0,1.064
2019-01-30 03:00,2019-01-30 06:30,14.765,0.017,0.010,0.868
2019-01-30 04:00,2019-01-30 07:30,306.382,0.277,0.056,2.650
2019-01-30 05:00,2019-01-30 08:30,543.031,0.542,0.069,6.010
2019-01-30 06:00,2019-01-30 09:30,699.726,0.751,0.075,9.183
2019-01-30 07:00,2019-01-30 10:30,787.915,0.886,0.079,11.514
2019-01-30 08:00,2019-01-30 11:30,809.345,0.923,0.084,13.188
2019-01-30 09:00,2019-01-30 12:30,717.655,0.769,0.107,14.189
2019-01-30 10:00,2019-01-30 13:30,522.496,0.467,0.146,14.432
2019-01-30 11:00,2019-01-30 14:30,312.966,0.212,0.147,14.117
2019-01-30 12:00,2019-01-30 15:30,125.886,0.059,0.093,12.835
2019-01-30 13:00,2019-01-30 16:30,13.412,0.008,0.018,10.767
2019-01-30 14:00,2019-01-30 17:30,0,0,0,10.206
2019-01-30 15:00,2019-01-30 18:30,0,0,0,9.454
2019-01-30 16:00,2019-01-30 19:30,0,0,0,8.089
2019-01-30 17:00,2019-01-30 20:30,0,0,0,6.776
2019-01-30 18:00,2019-01-30 21:30,0,0,0,5.977
2019-01-30 19:00,2019-01-30 22:30,0,0,0,5.224
2019-01-30 20:00,2019-01-30 23:30,0,0,0,4.079
2019-01-30 21:00,2019-01-31 00:30,0,0,0,2.921
2019-01-30 22:00,2019-01-31 01:30,0,0,0,1.919
2019-01-30 23:00,2019-01-31 02:30,0,0,0,1.144
2019-01-31 00:00,2019-01-31 03:30,0,0,0,0.631
2019-01-31 01:00,2019-01-31 04:30,0,0,0,0.317
2019-01-31 02:00,2019-01-31 05:30,0,0,0,0.112
2019-01-31 03:00,2019-01-31 06:30,21.496,0.025,0.010,0.304
2019-01-31 04:00,2019-01-31 07:30,333.846,0.318,0.048,4.593
2019-01-31 05:00,2019-01-31 08:30,552.728,0.571,0.060,8.467
2019-01-31 06:00,2019-01-31 09:30,700.167,0.774,0.066,11.928
2019-01-31 07:00,2019-01-31 10:30,780.971,0.899,0.071,14.267
2019-01-31 08:00,2019-01-31 11:30,807.594,0.947,0.073,15.750
2019-01-31 09:00,2019-01-31 12:30,780.267,0.911,0.072,16.566
2019-01-31 10:00,2019-01-31 13:30,695.505,0.788,0.069,16.849
2019-01-31 11:00,2019-01-31 14:30,549.070,0.591,0.063,16.525
2019-01-31 12:00,2019-01-31 15:30,329.006,0.326,0.054,15.161
2019-01-31 13:00,2019-01-31 16:30,65.210,0.067,0.019,10.911
2019-01-31 14:00,2019-01-31 17:30,0,0,0,8.056
2019-01-31 15:00,2019-01-31 18:30,0,0,0,6.703
2019-01-31 16:00,2019-01-31 19:30,0,0,0,5.695
2019-01-31 17:00,2019-01-31 20:30,0,0,0,4.986
2019-01-31 18:00,2019-01-31 21:30,0,0,0,4.463
2019-01-31 19:00,2019-01-31 22:30,0,0,0,3.967
2019-01-31 20:00,2019-01-31 23:30,0,0,0,3.491
2019-01-31 21:00,2019-02-01 00:30,0,0,0,3.052
2019-01-31 22:00,2019-02-01 01:30,0,0,0,2.653
2019-01-31 23:00,2019-02-01 02:30,0,0,0,2.242
2019-02-01 00:00,2019-02-01 03:30,0,0,0,1.588
2019-02-01 01:00,2019-02-01 04:30,0,0,0,1.046
2019-02-01 02:00,2019-02-01 05:30,0,0,0,0.595
2019-02-01 03:00,2019-02-01 06:30,22.779,0.026,0.011,0.480
2019-02-01 04:00,2019-02-01 07:30,341.984,0.324,0.049,3.348
2019-02-01 05:00,2019-02-01 08:30,565.677,0.583,0.060,7.280
2019-02-01 06:00,2019-02-01 09:30,714.369,0.790,0.067,11.270
2019-02-01 07:00,2019-02-01 10:30,790.900,0.907,0.074,13.585
2019-02-01 08:00,2019-02-01 11:30,771.201,0.867,0.092,14.827
2019-02-01 09:00,2019-02-01 12:30,699.729,0.747,0.109,15.456
2019-02-01 10:00,2019-02-01 13:30,576.851,0.567,0.120,15.570
2019-02-01 11:00,2019-02-01 14:30,428.865,0.387,0.111,15.197
2019-02-01 12:00,2019-02-01 15:30,224.486,0.175,0.085,13.943
2019-02-01 13:00,2019-02-01 16:30,39.948,0.035,0.023,9.923
2019-02-01 14:00,2019-02-01 17:30,0,0,0,7.234
2019-02-01 15:00,2019-02-01 18:30,0,0,0,6.167
2019-02-01 16:00,2019-02-01 19:30,0,0,0,5.286
2019-02-01 17:00,2019-02-01 20:30,0,0,0,4.560
2019-02-01 18:00,2019-02-01 21:30,0,0,0,3.977
2019-02-01 19:00,2019-02-01 22:30,0,0,0,3.526
2019-02-01 20:00,2019-02-01 23:30,0,0,0,3.146
2019-02-01 21:00,2019-02-02 00:30,0,0,0,2.765
2019-02-01 22:00,2019-02-02 01:30,0,0,0,2.512
2019-02-01 23:00,2019-02-02 02:30,0,0,0,2.724
2019-02-02 00:00,2019-02-02 03:30,0,0,0,2.891
2019-02-02 01:00,2019-02-02 04:30,0,0,0,2.894
2019-02-02 02:00,2019-02-02 05:30,0,0,0,2.938
2019-02-02 03:00,2019-02-02 06:30,2.381,0.002,0.008,3.241
2019-02-02 04:00,2019-02-02 07:30,56.958,0.012,0.063,5.100
2019-02-02 05:00,2019-02-02 08:30,156.232,0.039,0.141,7.146
2019-02-02 06:00,2019-02-02 09:30,306.792,0.129,0.216,9.783
2019-02-02 07:00,2019-02-02 10:30,468.510,0.296,0.242,12.122
2019-02-02 08:00,2019-02-02 11:30,439.581,0.245,0.260,13.041
2019-02-02 09:00,2019-02-02 12:30,418.588,0.226,0.256,13.536
2019-02-02 10:00,2019-02-02 13:30,338.144,0.159,0.228,13.689
